dataset,time_s,time_s_raw,t_min,T_bulk_mean_C,T_coil_mean_C,DeltaT_C,P_bath_W,P_HX_W,P_HX_W_m2,UA_corr_W_per_K,UA_per_area_W_per_m2K,valve_state
mixed,808.468,873.781,13.474466666666666,9.275,7.245,2.0300000000000002,272.8204740411544,272.8204740411544,2273.5039503429534,134.39432218776076,1119.9526848980065,1
mixed,809.473,874.786,13.491216666666666,9.28,7.187500000000001,2.0924999999999985,274.42028925445914,274.42028925445914,2286.8357437871596,131.14470215266874,1092.8725179389062,1
mixed,810.4780000000001,875.791,13.507966666666668,9.315,7.1875,2.1274999999999995,277.1176850357156,277.1176850357156,2309.314041964297,130.25508109786873,1085.459009148906,1
mixed,811.482,876.795,13.5247,9.2,7.1674999999999995,2.0324999999999998,277.6556624734488,277.6556624734488,2313.79718727874,136.60795201645698,1138.3996001371415,1
mixed,812.487,877.8,13.54145,9.25,7.125,2.125,278.52471067542535,278.52471067542535,2321.0392556285447,131.07045208255312,1092.2537673546094,1
mixed,813.493,878.806,13.558216666666668,9.195,7.1025,2.0925000000000002,279.49548870660095,279.49548870660095,2329.129072555008,133.57012602465994,1113.084383538833,1
mixed,814.497,879.81,13.57495,9.184999999999999,7.0675,2.117499999999999,283.496081829697,283.496081829697,2362.4673485808084,133.8824471450754,1115.687059542295,1
mixed,815.5020000000001,880.815,13.591700000000001,9.18,7.032500000000001,2.147499999999999,285.56497166221385,285.56497166221385,2379.7080971851155,132.97553977285867,1108.1294981071555,1
mixed,816.506,881.819,13.608433333333332,9.11,7.1025,2.0074999999999994,288.994438549042,288.994438549042,2408.2869879086834,143.95737910288523,1199.6448258573769,1
mixed,817.5120000000001,882.825,13.625200000000001,9.155000000000001,7.077500000000001,2.0775000000000006,291.93127639443077,291.93127639443077,2432.7606366202563,140.52046998528553,1171.0039165440462,1
mixed,818.516,883.829,13.641933333333332,9.105,7.045,2.0600000000000005,294.6056835624633,294.6056835624633,2455.0473630205274,143.01246774876856,1191.7705645730714,1
mixed,819.521,884.834,13.658683333333332,9.114999999999998,7.11,2.004999999999998,297.09785180443674,297.09785180443674,2475.8154317036397,148.1784797029611,1234.8206641913428,1
mixed,820.525,885.838,13.675416666666667,9.115,7.107500000000001,2.0074999999999994,301.39434993124985,301.39434993124985,2511.6195827604156,150.13417182129513,1251.1180985107928,1
mixed,821.5310000000001,886.844,13.692183333333334,9.094999999999999,6.9925,2.102499999999999,302.5600712408674,302.5600712408674,2521.3339270072283,143.90490903251725,1199.2075752709773,1
mixed,822.535,887.848,13.708916666666665,9.09,6.977499999999999,2.1125000000000007,304.2511316587387,304.2511316587387,2535.4260971561557,144.02420433549756,1200.201702795813,1
mixed,823.54,888.853,13.725666666666665,9.04,6.96,2.079999999999999,307.46357495769087,307.46357495769087,2562.1964579807573,147.8190264219668,1231.825220183057,1
mixed,824.545,889.858,13.742416666666665,9.04,6.947499999999999,2.0925000000000002,312.1481387246209,312.1481387246209,2601.234489371841,149.17473774175429,1243.122814514619,1
mixed,825.5500000000001,890.863,13.759166666666667,8.995000000000001,6.97,2.0250000000000012,311.69144765624327,311.69144765624327,2597.428730468694,153.9217025462929,1282.680854552441,1
mixed,826.5550000000001,891.868,13.775916666666667,8.975000000000001,6.98,1.995000000000001,313.4057327872948,313.4057327872948,2611.7144398941236,157.09560540716524,1309.1300450597103,1
mixed,827.559,892.872,13.79265,8.95,6.97,1.9799999999999995,315.77197443854413,315.77197443854413,2631.4331203212014,159.48079517098193,1329.0066264248494,1
mixed,828.564,893.877,13.8094,8.945,6.97,1.9750000000000005,312.61694514473356,312.61694514473356,2605.1412095394467,158.28706083277643,1319.058840273137,1
mixed,829.568,894.881,13.826133333333333,8.925,6.9925,1.932500000000001,312.8910028067212,312.8910028067212,2607.4250233893436,161.90996264254645,1349.249688687887,1
mixed,830.574,895.887,13.842899999999998,8.92,6.9750000000000005,1.9449999999999994,312.18279954888504,312.18279954888504,2601.5233295740422,160.5052953978844,1337.5441283157033,1
mixed,831.578,896.891,13.859633333333333,8.855,6.9325,1.9225000000000003,313.817894768895,313.817894768895,2615.149123074125,163.2342755624941,1360.2856296874509,1
mixed,832.583,897.896,13.876383333333333,8.864999999999998,6.9174999999999995,1.947499999999999,311.8746048921983,311.8746048921983,2598.955040768319,160.14100379573733,1334.5083649644778,1
mixed,833.587,898.9,13.893116666666666,8.870000000000001,6.925,1.9450000000000012,307.0967912745567,307.0967912745567,2559.1399272879726,157.89038111802392,1315.7531759835329,1
mixed,834.593,899.906,13.909883333333333,8.815000000000001,6.89,1.9250000000000016,306.503243042588,306.503243042588,2554.1936920215667,159.2224639182274,1326.8538659852284,1
mixed,835.598,900.911,13.926633333333333,8.844999999999999,6.909999999999999,1.9349999999999996,302.93790097681926,302.93790097681926,2524.4825081401605,156.55705476838207,1304.6421230698506,1
mixed,836.602,901.915,13.943366666666666,8.795,6.8075,1.9874999999999998,301.4969251732683,301.4969251732683,2512.4743764439027,151.69656612491488,1264.1380510409574,1
mixed,837.607,902.92,13.960116666666666,8.77,6.835,1.9349999999999996,300.39933094395724,300.39933094395724,2503.3277578663105,155.24513227077895,1293.7094355898246,1
mixed,838.612,903.925,13.976866666666666,8.745000000000001,6.7975,1.9475000000000007,299.5879858883217,299.5879858883217,2496.5665490693477,153.83208518013947,1281.934043167829,1
mixed,839.617,904.93,13.993616666666666,8.705,6.7725,1.9325,300.65140232345635,300.65140232345635,2505.4283526954696,155.57640482455696,1296.4700402046415,1
mixed,840.621,905.934,14.010349999999999,8.705,6.7725,1.9325,299.2107872834694,299.2107872834694,2493.423227362245,154.8309377922222,1290.257814935185,1
mixed,841.626,906.939,14.027099999999999,8.71,6.7075000000000005,2.0025000000000004,300.0905597611949,300.0905597611949,2500.7546646766245,149.85795743380518,1248.8163119483766,1
mixed,842.631,907.944,14.043849999999999,8.625,6.72,1.9050000000000002,299.67861513812744,299.67861513812744,2497.3217928177287,157.31160899639232,1310.9300749699362,1
mixed,843.636,908.949,14.060599999999999,8.665,6.715,1.9499999999999993,295.66819243201326,295.66819243201326,2463.901603600111,151.62471406769916,1263.539283897493,1
mixed,844.641,909.954,14.07735,8.64,6.7275,1.9125000000000005,293.7128089216644,293.7128089216644,2447.6067410138703,153.57532492636045,1279.794374386337,1
mixed,845.645,910.958,14.094083333333334,8.594999999999999,6.6875,1.9074999999999989,292.4444261708139,292.4444261708139,2437.036884756783,153.31293639361158,1277.6078032800965,1
mixed,846.6510000000001,911.964,14.110850000000001,8.555,6.6025,1.9524999999999997,290.36432311393304,290.36432311393304,2419.702692616109,148.7141219533588,1239.2843496113235,1
mixed,847.655,912.968,14.127583333333332,8.625,6.427499999999999,2.1975000000000007,288.79898730877534,288.79898730877534,2406.658227573128,131.42160969682604,1095.1800808068838,1
mixed,848.66,913.973,14.144333333333332,8.6,6.4225,2.1774999999999993,288.2495636758903,288.2495636758903,2402.0796972990856,132.3763782667694,1103.1364855564116,1
mixed,849.664,914.977,14.161066666666667,8.575,6.430000000000001,2.1449999999999987,284.2151223256001,284.2151223256001,2368.4593527133343,132.50122252941736,1104.1768544118113,1
mixed,850.67,915.983,14.177833333333332,8.615,6.4125,2.2025000000000006,284.9237301699918,284.9237301699918,2374.3644180832653,129.36378214301556,1078.031517858463,1
mixed,851.674,916.987,14.194566666666667,8.54,6.375,2.164999999999999,283.6215043083878,283.6215043083878,2363.5125359032318,131.00300429948632,1091.6917024957195,1
mixed,852.679,917.992,14.211316666666667,8.54,6.325,2.214999999999999,282.89030520529053,282.89030520529053,2357.419210044088,127.71571341096644,1064.2976117580538,1
mixed,853.683,918.996,14.22805,8.485,6.275,2.209999999999999,280.67237776424156,280.67237776424156,2338.93648136868,127.00107591142158,1058.3422992618466,1
mixed,854.689,920.002,14.244816666666667,8.515,6.33,2.1850000000000005,282.90123802801753,282.90123802801753,2357.5103169001463,129.47425081373797,1078.952090114483,1
mixed,855.694,921.007,14.261566666666665,8.5,6.3875,2.1125,281.8842155775758,281.8842155775758,2349.035129813132,133.43631506630808,1111.9692922192341,1
mixed,856.698,922.011,14.2783,8.5,6.3525,2.1475,279.16484547920913,279.16484547920913,2326.373712326743,129.9952714687819,1083.293928906516,1
mixed,857.703,923.016,14.29505,8.475000000000001,6.297499999999999,2.177500000000002,276.36438355182327,276.36438355182327,2303.0365295985275,126.91820140152606,1057.6516783460506,1
mixed,858.708,924.021,14.3118,8.455,6.3,2.1550000000000002,274.7301440809739,274.7301440809739,2289.4178673414494,127.48498565242407,1062.3748804368672,1
mixed,859.713,925.026,14.32855,8.425,6.345000000000001,2.08,273.92978190116895,273.92978190116895,2282.748182509741,131.69701052940815,1097.4750877450679,1
mixed,860.717,926.03,14.345283333333333,8.39,6.289999999999999,2.1000000000000014,273.51847881417694,273.51847881417694,2279.320656784808,130.2468946734175,1085.390788945146,1
mixed,861.722,927.035,14.362033333333333,8.39,6.2325,2.1575000000000006,274.27251785631023,274.27251785631023,2285.604315469252,127.12515311995836,1059.376275999653,1
mixed,862.727,928.04,14.378783333333333,8.36,6.2075,2.1525,275.46046948187956,275.46046948187956,2295.5039123489964,127.97234354558866,1066.4361962132389,1
mixed,863.732,929.045,14.395533333333333,8.33,6.195,2.135,275.57471467611145,275.57471467611145,2296.4559556342624,129.07480781082506,1075.6233984235423,1
mixed,864.737,930.05,14.412283333333333,8.31,6.074999999999999,2.235000000000001,275.08298470090267,275.08298470090267,2292.3582058408556,123.07963521293178,1025.6636267744316,1
mixed,865.741,931.054,14.429016666666666,8.344999999999999,5.9925,2.352499999999999,277.1402128850449,277.1402128850449,2309.501774042041,117.80667922849946,981.7223269041622,1
mixed,866.747,932.06,14.445783333333333,8.29,5.915,2.374999999999999,279.15138919130214,279.15138919130214,2326.2615765941846,117.53742702791673,979.4785585659728,1
mixed,867.751,933.064,14.462516666666666,8.245000000000001,5.905,2.3400000000000007,280.5108294790063,280.5108294790063,2337.590245658386,119.87642285427616,998.9701904523014,1
mixed,868.756,934.069,14.479266666666666,8.274999999999999,5.87,2.4049999999999985,283.0396907395977,283.0396907395977,2358.6640894966476,117.68802109754589,980.7335091462157,1
mixed,869.76,935.073,14.496,8.23,5.8375,2.3925,287.30188504248514,287.30188504248514,2394.182375354043,120.0843824628987,1000.7031871908225,1
mixed,870.766,936.079,14.512766666666666,8.219999999999999,5.945,2.2749999999999986,286.97146075798145,286.97146075798145,2391.4288396498455,126.14130143207984,1051.1775119339986,1
mixed,871.77,937.083,14.5295,8.275,5.952500000000001,2.3225,287.1268380965233,287.1268380965233,2392.7236508043607,123.62834794252888,1030.2362328544073,1
mixed,872.775,938.088,14.546249999999999,8.175,5.955,2.2200000000000006,287.8713365839934,287.8713365839934,2398.927804866612,129.67177323603303,1080.5981103002753,1
mixed,873.779,939.092,14.562983333333333,8.184999999999999,5.9775,2.2074999999999987,284.7603078397778,284.7603078397778,2373.0025653314815,128.9967419432743,1074.9728495272857,1
mixed,874.785,940.098,14.579749999999999,8.16,5.9625,2.1975,285.46941530041823,285.46941530041823,2378.911794170152,129.9064460980288,1082.5537174835733,1
mixed,875.79,941.103,14.596499999999999,8.16,5.9575000000000005,2.2024999999999997,285.01375694945773,285.01375694945773,2375.1146412454814,129.4046569577561,1078.372141314634,1
mixed,876.794,942.107,14.613233333333334,8.105,5.892499999999999,2.2125000000000012,287.66524744425556,287.66524744425556,2397.2103953687965,130.01819093525668,1083.4849244604725,1
mixed,877.799,943.112,14.629983333333334,8.125,5.7875,2.3375000000000004,286.7217702624709,286.7217702624709,2389.3480855205908,122.66171989838325,1022.1809991531939,1
mixed,878.804,944.117,14.646733333333334,8.120000000000001,5.69,2.4300000000000006,285.4596950663887,285.4596950663887,2378.830792219906,117.47312554172372,978.9427128476976,1
mixed,879.809,945.122,14.663483333333334,8.145,5.73,2.414999999999999,282.33311093067675,282.33311093067675,2352.775924422306,116.90812046818917,974.2343372349097,1
mixed,880.813,946.126,14.680216666666666,8.06,5.7475000000000005,2.3125,279.4976481400377,279.4976481400377,2329.1470678336477,120.86384784434063,1007.1987320361719,1
mixed,881.819,947.132,14.696983333333332,8.059999999999999,5.735,2.3249999999999984,276.51169378539043,276.51169378539043,2304.2641148782536,118.92976076790994,991.0813397325828,1
mixed,882.823,948.136,14.713716666666667,8.045,5.795,2.25,274.5692022533549,274.5692022533549,2288.076685444624,122.03075655704662,1016.9229713087218,1
mixed,883.828,949.141,14.730466666666667,8.015,5.544999999999999,2.4700000000000015,274.6552832610845,274.6552832610845,2288.7940271757043,111.19647095590459,926.6372579658716,1
mixed,884.833,950.146,14.747216666666667,8.015,5.56,2.455000000000001,272.5809358893563,272.5809358893563,2271.507799077969,111.03093111582736,925.2577592985614,1
mixed,885.838,951.151,14.763966666666667,8.004999999999999,5.455,2.549999999999999,272.1280976804265,272.1280976804265,2267.7341473368874,106.71690105114769,889.3075087595641,1
mixed,886.843,952.156,14.780716666666667,7.98,5.44,2.54,273.85388886271795,273.85388886271795,2282.1157405226495,107.81649167823541,898.4707639852951,1
mixed,887.847,953.16,14.79745,7.985,5.4350000000000005,2.55,276.7587582387303,276.7587582387303,2306.3229853227526,108.53284636812954,904.4403864010795,1
mixed,888.852,954.165,14.8142,7.915,5.2700000000000005,2.6449999999999996,270.8475018483871,270.8475018483871,2257.062515403226,102.39981166290629,853.3317638575525,1
mixed,889.857,955.17,14.83095,7.92,5.2700000000000005,2.6499999999999995,271.3523273933855,271.3523273933855,2261.2693949448794,102.39710467674927,853.3092056395773,1
